27.520000,6.096801,0
27.600000,6.106794,0
27.680000,6.116772,0
27.760000,6.126735,0
27.840000,6.136683,0
27.920000,6.146616,0
28.000000,6.156534,0
28.080000,6.166437,0
28.160000,6.176325,0
28.240000,6.186199,0
28.320000,6.196059,0
28.400000,6.205904,0
28.480000,6.215734,0
28.560000,6.225550,0
28.640000,6.235351,0
28.720000,6.245138,0
28.800000,6.254911,0
28.880000,6.264669,0
28.960000,6.274414,0
29.040000,6.284144,0
29.120000,6.293860,0
29.200000,6.303561,0
29.280000,6.313249,0
29.360000,6.322923,0
29.440000,6.332583,0
29.520000,6.342229,0
29.600000,6.351861,0
29.680000,6.361479,0
29.760000,6.371084,0
29.840000,6.380675,0
29.920000,6.390252,0
30.000000,6.399815,0
30.080000,6.409365,0
30.160000,6.418901,0
30.240000,6.428424,0
30.320000,6.437934,0
30.400000,6.447430,0
30.480000,6.456913,0
30.560000,6.466382,0
30.640000,6.475838,0
30.720000,6.485281,0
30.800000,6.494711,0
30.880000,6.504128,0
30.960000,6.513531,0
31.040000,6.522922,0
31.120000,6.532299,0
31.200000,6.541664,0
31.280000,6.551016,0
31.360000,6.560355,0
31.440000,6.569681,0
31.520000,6.578994,0
31.600000,6.588295,0
31.680000,6.597583,0
31.760000,6.606858,0
31.840000,6.616121,0
31.920000,6.625371,0
32.000000,6.634609,0
32.080000,6.643835,0
32.160000,6.653048,0
32.240000,6.662248,0
32.320000,6.671437,0
32.400000,6.680613,0
32.480000,6.689777,0
32.560000,6.698929,0
32.640000,6.708069,0
32.720000,6.717196,0
32.800000,6.726312,0
32.880000,6.735416,0
32.960000,6.744507,0
33.040000,6.753587,0
33.120000,6.762655,0
33.200000,6.771712,0
33.280000,6.780756,0
33.360000,6.789789,0
33.440000,6.798810,0
33.520000,6.807819,0
33.600000,6.816817,0
33.680000,6.825803,0
33.760000,6.834777,0
33.840000,6.843740,0
33.920000,6.852691,0
34.000000,6.861631,0
34.080000,6.870559,0
34.160000,6.879475,0
34.240000,6.888380,0
34.320000,6.897273,0
34.400000,6.906155,0
34.480000,6.915026,0
34.560000,6.923885,0
34.640000,6.932733,0
34.720000,6.941569,0
34.800000,6.950395,0
34.880000,6.959208,0
34.960000,6.968011,0
35.040000,6.976802,0
35.120000,6.985582,0
35.200000,6.994351,0
35.280000,7.003108,0
35.360000,7.011854,0
35.440000,7.020590,0
35.520000,7.029314,0
35.600000,7.038027,0
35.680000,7.046728,0
35.760000,7.055419,0
35.840000,7.064099,0
35.920000,7.072768,0
36.000000,7.081425,0
36.080000,7.090072,0
36.160000,7.098708,0
36.240000,7.107333,0
36.320000,7.115946,0
36.400000,7.124550,0
36.480000,7.133142,0
36.560000,7.141723,0
36.640000,7.150294,0
36.720000,7.158853,0
36.800000,7.167402,0
36.880000,7.175940,0
36.960000,7.184468,0
37.040000,7.192985,0
37.120000,7.201491,0
37.200000,7.209986,0
37.280000,7.218471,0
37.360000,7.226945,0
37.440000,7.235409,0
37.520000,7.243862,0
37.600000,7.252305,0
37.680000,7.260737,0
37.760000,7.269158,0
37.840000,7.277569,0
37.920000,7.285970,0
38.000000,7.294360,0
38.080000,7.302740,0
38.160000,7.311109,0
38.240000,7.319468,0
38.320000,7.327817,0
38.400000,7.336155,0
38.480000,7.344483,0
38.560000,7.352801,0
38.640000,7.361108,0
38.720000,7.369406,0
38.800000,7.377693,0
38.880000,7.385970,0
38.960000,7.394237,0
39.040000,7.402494,0
39.120000,7.410741,0
39.200000,7.418977,0
39.280000,7.427204,0
39.360000,7.435421,0
39.440000,7.443629,0
39.520000,7.451826,0
39.600000,7.460014,0
39.680000,7.468191,0
39.760000,7.476360,0
39.840000,7.484518,0
39.920000,7.492667,0
40.000000,7.500806,0
40.080000,7.508936,0
40.160000,7.517056,0
40.240000,7.525167,0
40.320000,7.533269,0
40.400000,7.541361,0
40.480000,7.549444,0
40.560000,7.557517,0
40.640000,7.565581,0
40.720000,7.573636,0
40.800000,7.581682,0
40.880000,7.589719,0
40.960000,7.597747,0
41.040000,7.605765,0
41.120000,7.613775,0
41.200000,7.621776,0
41.280000,7.629767,0
41.360000,7.637750,0
41.440000,7.645724,0
41.520000,7.653690,0
41.600000,7.661646,0
41.680000,7.669594,0
41.760000,7.677533,0
41.840000,7.685463,0
41.920000,7.693385,0
42.000000,7.701299,0
42.080000,7.709204,0
42.160000,7.717100,0
42.240000,7.724988,0
42.320000,7.732868,0
42.400000,7.740739,0
42.480000,7.748602,0
42.560000,7.756456,0
42.640000,7.764303,0
42.720000,7.772141,0
42.800000,7.779971,0
42.880000,7.787793,0
42.960000,7.795607,0
43.040000,7.803413,0
43.120000,7.811211,0
43.200000,7.819001,0
43.280000,7.826784,0
43.360000,7.834558,0
43.440000,7.842325,0
43.520000,7.850083,0
43.600000,7.857834,0
43.680000,7.865578,0
43.760000,7.873313,0
43.840000,7.881041,0
43.920000,7.888762,0
44.000000,7.896475,0
44.080000,7.904180,0
44.160000,7.911878,0
44.240000,7.919569,0
44.320000,7.927252,0
44.400000,7.934928,0
44.480000,7.942597,0
44.560000,7.950258,0
44.640000,7.957913,0
44.720000,7.965560,0
44.800000,7.973200,0
44.880000,7.980833,0
44.960000,7.988459,0
45.040000,7.996077,0
45.120000,8.003689,0
45.200000,8.011294,0
45.280000,8.018891,0
45.360000,8.026482,0
45.440000,8.034066,0
45.520000,8.041642,0
45.600000,8.049212,0
45.680000,8.056774,0
45.760000,8.064330,0
45.840000,8.071878,0
45.920000,8.079420,0
46.000000,8.086954,0
46.080000,8.094482,0
46.160000,8.102002,0
46.240000,8.109516,0
46.320000,8.117022,0
46.400000,8.124521,0
46.480000,8.132014,0
46.560000,8.139499,0
46.640000,8.146978,0
46.720000,8.154449,0
46.800000,8.161914,0
46.880000,8.169371,0
46.960000,8.176822,0
47.040000,8.184265,0
47.120000,8.191702,0
47.200000,8.199131,0
47.280000,8.206554,0
47.360000,8.213970,0
47.440000,8.221378,0
47.520000,8.228780,0
47.600000,8.236175,0
47.680000,8.243563,0
47.760000,8.250944,0
47.840000,8.258318,0
47.920000,8.265685,0
48.000000,8.273045,0
48.080000,8.280398,0
48.160000,8.287744,0
48.240000,8.295083,0
48.320000,8.302416,0
48.400000,8.309741,0
48.480000,8.317060,0
48.560000,8.324371,0
48.640000,8.331676,0
48.720000,8.338974,0
48.800000,8.346265,0
48.880000,8.353549,0
48.960000,8.360826,0
49.040000,8.368096,0
49.120000,8.375359,0
49.200000,8.382615,0
49.280000,8.389865,0
49.360000,8.397107,0
49.440000,8.404343,0
49.520000,8.411572,0
49.600000,8.418794,0
49.680000,8.426009,0
49.760000,8.433217,0
49.840000,8.440418,0
49.920000,8.447613,0
50.000000,8.454800,0
50.080000,8.461981,0
50.160000,8.469155,0
50.240000,8.476322,0
50.320000,8.483482,0
50.400000,8.490635,0
50.480000,8.497782,0
50.560000,8.504922,0
50.640000,8.512054,0
50.720000,8.519180,0
50.800000,8.526299,0
50.880000,8.533412,0
50.960000,8.540517,0
51.040000,8.547616,0
51.120000,8.554707,0
51.200000,8.561792,0
51.280000,8.568870,0
51.360000,8.575942,0
51.440000,8.583006,0
51.520000,8.590064,0
51.600000,8.597115,0
51.680000,8.604159,0
51.760000,8.611196,0
51.840000,8.618227,0
51.920000,8.625251,0
52.000000,8.632268,0
52.080000,8.639278,0
52.160000,8.646282,0
52.240000,8.653279,0
52.320000,8.660269,0
52.400000,8.667252,0
52.480000,8.674229,0
52.560000,8.681199,0
52.640000,8.688163,0
52.720000,8.695120,0
52.800000,8.702070,0
52.880000,8.709014,0
52.960000,8.715951,0
53.040000,8.722882,0
53.120000,8.729806,0
53.200000,8.736724,0
53.280000,8.743635,0
53.360000,8.750539,0
53.440000,8.757437,0
53.520000,8.764329,0
53.600000,8.771214,0
53.680000,8.778092,0
53.760000,8.784964,0
53.840000,8.791830,0
53.920000,8.798689,0
54.000000,8.805542,0
54.080000,8.812389,0
54.160000,8.819229,0
54.240000,8.826063,0
54.320000,8.832890,0
54.400000,8.839711,0
54.480000,8.846526,0
54.560000,8.853334,0
54.640000,8.860136,0
54.720000,8.866932,0
54.800000,8.873722,0
54.880000,8.880505,0
54.960000,8.887282,0
55.040000,8.894053,0
55.120000,8.900818,0
55.200000,8.907576,0
55.280000,8.914329,0
55.360000,8.921075,0
55.440000,8.927815,0
55.520000,8.934548,0
55.600000,8.941276,0
55.680000,8.947998,0
55.760000,8.954713,0
55.840000,8.961423,0
55.920000,8.968126,0
56.000000,8.974823,0
56.080000,8.981514,0
56.160000,8.988199,0
56.240000,8.994878,0
56.320000,9.001552,0
56.400000,9.008219,0
56.480000,9.014880,0
56.560000,9.021535,0
56.640000,9.028184,0
56.720000,9.034827,0
56.800000,9.041465,0
56.880000,9.048096,0
56.960000,9.054722,0
57.040000,9.061341,0
57.120000,9.067955,0
57.200000,9.074563,0
57.280000,9.081165,0
57.360000,9.087761,0
57.440000,9.094352,0
57.520000,9.100936,0
57.600000,9.107515,0
57.680000,9.114088,0
57.760000,9.120655,0
57.840000,9.127217,0
57.920000,9.133773,0
58.000000,9.140323,0
58.080000,9.146867,0
58.160000,9.153406,0
58.240000,9.159939,0
58.320000,9.166466,0
58.400000,9.172988,0
58.480000,9.179504,0
58.560000,9.186014,0
58.640000,9.192519,0
58.720000,9.199018,0
58.800000,9.205512,0
58.880000,9.212000,0
58.960000,9.218482,0
59.040000,9.224959,0
59.120000,9.231430,0
59.200000,9.237896,0
59.280000,9.244356,0
59.360000,9.250811,0
59.440000,9.257260,0
59.520000,9.263704,0
59.600000,9.270142,0
59.680000,9.276575,0
59.760000,9.283003,0
59.840000,9.289425,0
59.920000,9.295841,0
60.000000,9.302252,0
60.000000,9.302252,0
60.000000,0.000000,0
60.000000,0.000000,0
-10.000000,0.000000,0
