3	253	20.160000	8.786162	0
3	254	20.240000	8.812390	0
3	255	20.320000	8.838549	0
3	256	20.400000	8.864636	0
3	257	20.480000	8.890653	0
3	258	20.560000	8.916597	0
3	259	20.640000	8.942467	0
3	260	20.720000	8.968264	0
3	261	20.800000	8.993985	0
3	262	20.880000	9.019631	0
3	263	20.960000	9.045200	0
3	264	21.040000	9.070691	0
3	265	21.120000	9.096104	0
3	266	21.200000	9.121438	0
3	267	21.280000	9.146691	0
3	268	21.360000	9.171863	0
3	269	21.440000	9.196953	0
3	270	21.520000	9.221961	0
3	271	21.600000	9.246884	0
3	272	21.680000	9.271723	0
3	273	21.760000	9.296477	0
3	274	21.840000	9.321144	0
3	275	21.920000	9.345724	0
3	276	22.000000	9.370217	0
3	277	22.080000	9.394624	0
3	278	22.160000	9.418946	0
3	279	22.240000	9.443183	0
3	280	22.320000	9.467337	0
3	281	22.400000	9.491409	0
3	282	22.480000	9.515400	0
3	283	22.560000	9.539310	0
3	284	22.640000	9.563140	0
3	285	22.720000	9.586892	0
3	286	22.800000	9.610567	0
3	287	22.880000	9.634165	0
3	288	22.960000	9.657687	0
3	289	23.040000	9.681135	0
3	290	23.120000	9.704508	0
3	291	23.200000	9.727809	0
3	292	23.280000	9.751038	0
3	293	23.360000	9.774197	0
3	294	23.440000	9.797285	0
3	295	23.520000	9.820304	0
3	296	23.600000	9.843255	0
3	297	23.680000	9.866139	0
3	298	23.760000	9.888957	0
3	299	23.840000	9.911709	0
3	300	23.920000	9.934398	0
3	301	24.000000	9.957023	0
3	302	24.080000	9.979585	0
3	303	24.160000	10.002086	0
3	304	24.240000	10.024527	0
3	305	24.320000	10.046908	0
3	306	24.400000	10.069231	0
3	307	24.480000	10.091496	0
3	308	24.560000	10.113704	0
3	309	24.640000	10.135857	0
3	310	24.720000	10.157954	0
3	311	24.800000	10.179998	0
3	312	24.880000	10.201989	0
3	313	24.960000	10.223929	0
3	314	25.040000	10.245817	0
3	315	25.120000	10.267655	0
3	316	25.200000	10.289444	0
3	317	25.280000	10.311185	0
3	318	25.360000	10.332879	0
3	319	25.440000	10.354526	0
3	320	25.520000	10.376128	0
3	321	25.600000	10.397686	0
3	322	25.680000	10.419201	0
3	323	25.760000	10.440673	0
3	324	25.840000	10.462103	0
3	325	25.920000	10.483493	0
3	326	26.000000	10.504844	0
3	327	26.080000	10.526156	0
3	328	26.160000	10.547430	0
3	329	26.240000	10.568667	0
3	330	26.320000	10.589869	0
3	331	26.400000	10.611036	0
3	332	26.480000	10.632169	0
3	333	26.560000	10.653269	0
3	334	26.640000	10.674337	0
3	335	26.720000	10.695374	0
3	336	26.800000	10.716380	0
3	337	26.880000	10.737358	0
3	338	26.960000	10.758308	0
3	339	27.040000	10.779230	0
3	340	27.120000	10.800126	0
3	341	27.200000	10.820997	0
3	342	27.280000	10.841843	0
3	343	27.360000	10.862666	0
3	344	27.440000	10.883466	0
3	345	27.520000	10.904245	0
3	346	27.600000	10.925003	0
3	347	27.680000	10.945742	0
3	348	27.760000	10.966462	0
3	349	27.840000	10.987164	0
3	350	27.920000	11.007849	0
3	351	28.000000	11.028519	0
3	352	28.080000	11.049173	0
3	353	28.160000	11.069814	0
3	354	28.240000	11.090442	0
3	355	28.320000	11.111057	0
3	356	28.400000	11.131662	0
3	357	28.480000	11.152256	0
3	358	28.560000	11.172841	0
3	359	28.640000	11.193418	0
3	360	28.720000	11.213988	0
3	361	28.800000	11.234551	0
3	362	28.880000	11.255109	0
3	363	28.960000	11.275663	0
3	364	29.040000	11.296213	0
3	365	29.120000	11.316760	0
3	366	29.200000	11.337306	0
3	367	29.280000	11.357851	0
3	368	29.360000	11.378396	0
3	369	29.440000	11.398943	0
3	370	29.520000	11.419492	0
3	371	29.600000	11.440044	0
3	372	29.680000	11.460600	0
3	373	29.760000	11.481161	0
3	374	29.840000	11.501729	0
3	375	29.920000	11.522303	0
3	376	30.000000	11.542885	0
3	377	30.080000	11.563476	0
3	378	30.160000	11.584076	0
3	379	30.240000	11.604688	0
3	380	30.320000	11.625311	0
3	381	30.400000	11.645947	0
3	382	30.480000	11.666596	0
3	383	30.560000	11.687257	0
3	384	30.640000	11.707932	0
3	385	30.720000	11.728618	0
3	386	30.800000	11.749317	0
3	387	30.880000	11.770027	0
3	388	30.960000	11.790749	0
3	389	31.040000	11.811481	0
3	390	31.120000	11.832225	0
3	391	31.200000	11.852979	0
3	392	31.280000	11.873743	0
3	393	31.360000	11.894518	0
3	394	31.440000	11.915301	0
3	395	31.520000	11.936095	0
3	396	31.600000	11.956897	0
3	397	31.680000	11.977708	0
3	398	31.760000	11.998527	0
3	399	31.840000	12.019355	0
3	400	31.920000	12.040191	0
3	401	32.000000	12.061034	0
3	402	32.080000	12.081884	0
3	403	32.160000	12.102741	0
3	404	32.240000	12.123606	0
3	405	32.320000	12.144476	0
3	406	32.400000	12.165353	0
3	407	32.480000	12.186235	0
3	408	32.560000	12.207123	0
3	409	32.640000	12.228016	0
3	410	32.720000	12.248914	0
3	411	32.800000	12.269817	0
3	412	32.880000	12.290724	0
3	413	32.960000	12.311636	0
3	414	33.040000	12.332551	0
3	415	33.120000	12.353469	0
3	416	33.200000	12.374391	0
3	417	33.280000	12.395315	0
3	418	33.360000	12.416242	0
3	419	33.440000	12.437172	0
3	420	33.520000	12.458103	0
3	421	33.600000	12.479036	0
3	422	33.680000	12.499971	0
3	423	33.760000	12.520907	0
3	424	33.840000	12.541843	0
3	425	33.920000	12.562780	0
3	426	34.000000	12.583718	0
3	427	34.080000	12.604655	0
3	428	34.160000	12.625592	0
3	429	34.240000	12.646528	0
3	430	34.320000	12.667463	0
3	431	34.400000	12.688398	0
3	432	34.480000	12.709330	0
3	433	34.560000	12.730261	0
3	434	34.640000	12.751190	0
3	435	34.720000	12.772116	0
3	436	34.800000	12.793040	0
3	437	34.880000	12.813960	0
3	438	34.960000	12.834878	0
3	439	35.040000	12.855792	0
3	440	35.120000	12.876702	0
3	441	35.200000	12.897607	0
3	442	35.280000	12.918509	0
3	443	35.360000	12.939405	0
3	444	35.440000	12.960297	0
3	445	35.520000	12.981183	0
3	446	35.600000	13.002064	0
3	447	35.680000	13.022939	0
3	448	35.760000	13.043807	0
3	449	35.840000	13.064669	0
3	450	35.920000	13.085524	0
3	451	36.000000	13.106373	0
3	452	36.080000	13.127213	0
3	453	36.160000	13.148046	0
3	454	36.240000	13.168872	0
3	455	36.320000	13.189688	0
3	456	36.400000	13.210497	0
3	457	36.480000	13.231296	0
3	458	36.560000	13.252086	0
3	459	36.640000	13.272867	0
3	460	36.720000	13.293638	0
3	461	36.800000	13.314400	0
3	462	36.880000	13.335150	0
3	463	36.960000	13.355891	0
3	464	37.040000	13.376620	0
3	465	37.120000	13.397338	0
3	466	37.200000	13.418044	0
3	467	37.280000	13.438739	0
3	468	37.360000	13.459422	0
3	469	37.440000	13.480092	0
3	470	37.520000	13.500750	0
3	471	37.600000	13.521395	0
3	472	37.680000	13.542026	0
3	473	37.760000	13.562644	0
3	474	37.840000	13.583248	0
3	475	37.920000	13.603838	0
3	476	38.000000	13.624414	0
3	477	38.080000	13.644975	0
3	478	38.160000	13.665521	0
3	479	38.240000	13.686051	0
3	480	38.320000	13.706566	0
3	481	38.400000	13.727065	0
3	482	38.480000	13.747548	0
3	483	38.560000	13.768015	0
3	484	38.640000	13.788464	0
3	485	38.720000	13.808897	0
3	486	38.800000	13.829312	0
3	487	38.880000	13.849709	0
3	488	38.960000	13.870089	0
3	489	39.040000	13.890450	0
3	490	39.120000	13.910793	0
3	491	39.200000	13.931117	0
3	492	39.280000	13.951422	0
3	493	39.360000	13.971708	0
3	494	39.440000	13.991973	0
3	495	39.520000	14.012219	0
3	496	39.600000	14.032445	0
3	497	39.680000	14.052649	0
3	498	39.760000	14.072833	0
3	499	39.840000	14.092996	0
3	500	39.920000	14.113138	0
3	501	40.000000	14.133257	0
3	502	40.080000	14.153355	0
3	503	40.160000	14.173430	0
3	504	40.240000	14.193483	0
3	505	40.320000	14.213512	0
3	506	40.400000	14.233519	0
3	507	40.480000	14.253502	0
3	508	40.560000	14.273461	0
3	509	40.640000	14.293396	0
3	510	40.720000	14.313306	0
3	511	40.800000	14.333192	0
3	512	40.880000	14.353053	0
3	513	40.960000	14.372889	0
3	514	41.040000	14.392699	0
3	515	41.120000	14.412483	0
3	516	41.200000	14.432241	0
3	517	41.280000	14.451974	0
3	518	41.360000	14.471681	0
3	519	41.440000	14.491363	0
3	520	41.520000	14.511019	0
3	521	41.600000	14.530651	0
3	522	41.680000	14.550257	0
3	523	41.760000	14.569839	0
3	524	41.840000	14.589397	0
3	525	41.920000	14.608931	0
3	526	42.000000	14.628440	0
3	527	42.080000	14.647925	0
3	528	42.160000	14.667387	0
3	529	42.240000	14.686825	0
3	530	42.320000	14.706240	0
3	531	42.400000	14.725632	0
3	532	42.480000	14.745000	0
3	533	42.560000	14.764346	0
3	534	42.640000	14.783669	0
3	535	42.720000	14.802970	0
3	536	42.800000	14.822248	0
3	537	42.880000	14.841505	0
3	538	42.960000	14.860739	0
3	539	43.040000	14.879952	0
3	540	43.120000	14.899143	0
3	541	43.200000	14.918313	0
3	542	43.280000	14.937461	0
3	543	43.360000	14.956589	0
3	544	43.440000	14.975696	0
3	545	43.520000	14.994782	0
3	546	43.600000	15.013847	0
3	547	43.680000	15.032893	0
3	548	43.760000	15.051918	0
3	549	43.840000	15.070923	0
3	550	43.920000	15.089909	0
3	551	44.000000	15.108875	0
3	552	44.080000	15.127822	0
3	553	44.160000	15.146749	0
3	554	44.240000	15.165658	0
3	555	44.320000	15.184547	0
3	556	44.400000	15.203418	0
3	557	44.480000	15.222271	0
3	558	44.560000	15.241105	0
3	559	44.640000	15.259921	0
3	560	44.720000	15.278719	0
3	561	44.800000	15.297500	0
3	562	44.880000	15.316262	0
3	563	44.960000	15.335008	0
3	564	45.040000	15.353736	0
3	565	45.120000	15.372447	0
3	566	45.200000	15.391142	0
3	567	45.280000	15.409819	0
3	568	45.360000	15.428481	0
3	569	45.440000	15.447126	0
3	570	45.520000	15.465754	0
3	571	45.600000	15.484367	0
3	572	45.680000	15.502964	0
3	573	45.760000	15.521546	0
3	574	45.840000	15.540112	0
3	575	45.920000	15.558663	0
3	576	46.000000	15.577199	0
3	577	46.080000	15.595720	0
3	578	46.160000	15.614226	0
3	579	46.240000	15.632718	0
3	580	46.320000	15.651196	0
3	581	46.400000	15.669659	0
3	582	46.480000	15.688108	0
3	583	46.560000	15.706544	0
3	584	46.640000	15.724966	0
3	585	46.720000	15.743375	0
3	586	46.800000	15.761770	0
3	587	46.880000	15.780153	0
3	588	46.960000	15.798522	0
3	589	47.040000	15.816879	0
3	590	47.120000	15.835224	0
3	591	47.200000	15.853556	0
3	592	47.280000	15.871876	0
3	593	47.360000	15.890184	0
3	594	47.440000	15.908480	0
3	595	47.520000	15.926764	0
3	596	47.600000	15.945037	0
3	597	47.680000	15.963299	0
3	598	47.760000	15.981550	0
3	599	47.840000	15.999790	0
3	600	47.920000	16.018020	0
3	601	48.000000	16.036238	0
3	602	48.080000	16.054447	0
3	603	48.160000	16.072645	0
3	604	48.240000	16.090834	0
3	605	48.320000	16.109012	0
3	606	48.400000	16.127181	0
3	607	48.480000	16.145341	0
3	608	48.560000	16.163491	0
3	609	48.640000	16.181632	0
3	610	48.720000	16.199764	0
3	611	48.800000	16.217888	0
3	612	48.880000	16.236003	0
3	613	48.960000	16.254110	0
3	614	49.040000	16.272209	0
3	615	49.120000	16.290299	0
3	616	49.200000	16.308382	0
3	617	49.280000	16.326457	0
3	618	49.360000	16.344525	0
3	619	49.440000	16.362586	0
3	620	49.520000	16.380639	0
3	621	49.600000	16.398686	0
3	622	49.680000	16.416725	0
3	623	49.760000	16.434759	0
3	624	49.840000	16.452786	0
3	625	49.920000	16.470807	0
3	626	50.000000	16.488821	0
3	627	50.080000	16.506830	0
3	628	50.160000	16.524834	0
3	629	50.240000	16.542832	0
3	630	50.320000	16.560824	0
3	631	50.400000	16.578812	0
3	632	50.480000	16.596795	0
3	633	50.560000	16.614773	0
3	634	50.640000	16.632746	0
3	635	50.720000	16.650715	0
3	636	50.800000	16.668680	0
3	637	50.880000	16.686641	0
3	638	50.960000	16.704598	0
3	639	51.040000	16.722552	0
3	640	51.120000	16.740502	0
3	641	51.200000	16.758448	0
3	642	51.280000	16.776392	0
3	643	51.360000	16.794333	0
3	644	51.440000	16.812271	0
3	645	51.520000	16.830206	0
3	646	51.600000	16.848139	0
3	647	51.680000	16.866070	0
3	648	51.760000	16.883999	0
3	649	51.840000	16.901926	0
3	650	51.920000	16.919852	0
3	651	52.000000	16.937775	0
3	652	52.080000	16.955698	0
3	653	52.160000	16.973620	0
3	654	52.240000	16.991540	0
3	655	52.320000	17.009460	0
3	656	52.400000	17.027380	0
3	657	52.480000	17.045299	0
3	658	52.560000	17.063217	0
3	659	52.640000	17.081136	0
3	660	52.720000	17.099055	0
3	661	52.800000	17.116974	0
3	662	52.880000	17.134894	0
3	663	52.960000	17.152815	0
3	664	53.040000	17.170736	0
3	665	53.120000	17.188659	0
3	666	53.200000	17.206582	0
3	667	53.280000	17.224507	0
3	668	53.360000	17.242434	0
3	669	53.440000	17.260363	0
3	670	53.520000	17.278293	0
3	671	53.600000	17.296226	0
3	672	53.680000	17.314161	0
3	673	53.760000	17.332099	0
3	674	53.840000	17.350039	0
3	675	53.920000	17.367982	0
3	676	54.000000	17.385928	0
3	677	54.080000	17.403878	0
3	678	54.160000	17.421830	0
3	679	54.240000	17.439787	0
3	680	54.320000	17.457747	0
3	681	54.400000	17.475710	0
3	682	54.480000	17.493676	0
3	683	54.560000	17.511645	0
3	684	54.640000	17.529617	0
3	685	54.720000	17.547592	0
3	686	54.800000	17.565569	0
3	687	54.880000	17.583549	0
3	688	54.960000	17.601531	0
3	689	55.040000	17.619515	0
3	690	55.120000	17.637501	0
3	691	55.200000	17.655488	0
3	692	55.280000	17.673478	0
3	693	55.360000	17.691469	0
3	694	55.440000	17.709461	0
3	695	55.520000	17.727454	0
3	696	55.600000	17.745449	0
3	697	55.680000	17.763444	0
3	698	55.760000	17.781440	0
3	699	55.840000	17.799437	0
3	700	55.920000	17.817434	0
3	701	56.000000	17.835431	0
3	702	56.080000	17.853429	0
3	703	56.160000	17.871427	0
3	704	56.240000	17.889424	0
3	705	56.320000	17.907421	0
3	706	56.400000	17.925418	0
3	707	56.480000	17.943414	0
3	708	56.560000	17.961409	0
3	709	56.640000	17.979404	0
3	710	56.720000	17.997398	0
3	711	56.800000	18.015390	0
3	712	56.880000	18.033381	0
3	713	56.960000	18.051370	0
3	714	57.040000	18.069358	0
3	715	57.120000	18.087344	0
3	716	57.200000	18.105328	0
3	717	57.280000	18.123311	0
3	718	57.360000	18.141290	0
3	719	57.440000	18.159268	0
3	720	57.520000	18.177243	0
3	721	57.600000	18.195215	0
3	722	57.680000	18.213185	0
3	723	57.760000	18.231151	0
3	724	57.840000	18.249114	0
3	725	57.920000	18.267075	0
3	726	58.000000	18.285031	0
3	727	58.080000	18.302984	0
3	728	58.160000	18.320934	0
3	729	58.240000	18.338879	0
3	730	58.320000	18.356821	0
3	731	58.400000	18.374758	0
3	732	58.480000	18.392691	0
3	733	58.560000	18.410620	0
3	734	58.640000	18.428544	0
3	735	58.720000	18.446463	0
3	736	58.800000	18.464378	0
3	737	58.880000	18.482287	0
3	738	58.960000	18.500191	0
3	739	59.040000	18.518090	0
3	740	59.120000	18.535983	0
